route_id,stop_id,stop_sequence
7149_3,780005005101,24
7149_3,780015002601,25
7149_3,780015007501,26
7149_3,780025000801,27
7149_3,780015002201,28
7149_3,780015008701,29
7149_3,780005008301,30
7149_3,780025001501,31
7150_3,780025009602,0
7150_3,780005008902,1
7150_3,780005006102,2
7150_3,780005001802,3
7150_3,780015001202,4
7150_3,780005005602,5
7150_3,780005009102,6
7150_3,780005004802,7
7150_3,780005004902,8
7150_3,780015006002,9
7150_3,780015006101,10
7150_3,780025009101,11
7150_3,780025005101,12
7150_3,780015007201,13
7150_3,780015001701,14
7150_3,780025001101,15
7150_3,780005008101,16
7150_3,780005007701,17
7150_3,780015003901,18
7150_3,780005005001,19
7150_3,780015007601,20
7150_3,780025001001,21
7150_3,780025004201,22
7150_3,780015007001,23
7150_3,780015006901,24
7150_3,780015005801,25
7151_3,780025008401,0
7151_3,780025005301,1
7151_3,780005002801,2
7151_3,780025000001,3
7151_3,780025000501,4
7151_3,780015001301,5
7151_3,780005030601,6
7151_3,780005032401,7
7151_3,780005030701,8
7151_3,780005031101,9
7151_3,780005031201,10
7151_3,780005030101,11
7151_3,780005030501,12
7151_3,780005030801,13
7151_3,780005031501,14
7151_3,780005031801,15
7151_3,780005032001,16
7151_3,780005031701,17
7151_3,780005032102,18
7151_3,780005030702,19
7151_3,780005031002,20
7151_3,780005030902,21
7151_3,780015001402,22
7151_3,780025000502,23
7151_3,780025000002,24
7151_3,780015004201,25
7151_3,780015002801,26
7151_3,780015008902,27
7151_3,780025005501,28
7151_3,780025008001,29
7152_3,780015003401,0
7152_3,780005007202,1
7152_3,780015007302,2
7152_3,780015009802,3
7152_3,780015009902,4
7152_3,780005005402,5
7152_3,780015009202,6
7152_3,780005002702,7
7152_3,780005004202,8
7152_3,780005002801,9
7152_3,780015004201,10
7152_3,780015002801,11
7152_3,780015008902,12
7152_3,780025005701,13
7152_3,780025008601,14
7152_3,780005003801,15
7152_3,780025000301,16
7152_3,780015009701,17
7152_3,780015000801,18
7152_3,780015008701,19
7152_3,780005008301,20
7152_3,780025001501,21
7152_3,780015009601,22
7152_3,780025004401,23
7152_3,780015001901,24
7152_3,780025004501,25
7153_3,780008010401,0
7153_3,780005002001,1
7153_3,780015005201,2
7153_3,780015003601,3
7153_3,780005003601,4
7153_3,780005001101,5
7153_3,780005002002,6
7153_3,780005008602,7
7153_3,780015000902,8
7153_3,780005001402,9
7153_3,780015003502,10
7153_3,780015006302,11
7153_3,780005001202,12
7153_3,780015006002,13
7153_3,780015006101,14
7153_3,780025008801,15
7153_3,780025005101,16
7153_3,780015008901,17
7153_3,780015002801,18
7153_3,780005002301,19
7153_3,780015009301,20
7153_3,780015007901,21
7153_3,780015001501,22
7153_3,780005001901,23
7153_3,780025001601,24
7154_3,780008170101,0
7154_3,780008171302,1
7154_3,780008171802,2
7154_3,780008090202,3
7154_3,780008080102,4
7154_3,780008080202,5
7154_3,780008070102,6
7154_3,780005590102,7
7154_3,780015005602,8
7154_3,780025002002,9
7154_3,780015003002,10
7154_3,780005008902,11
7154_3,780005006102,12
7154_3,780005005802,13
7154_3,780015006102,14
7154_3,780025008001,15
7154_3,780025005501,16
7155_3,780008170201,0
7155_3,780008170101,1
7155_3,780008170301,2
7155_3,780008170401,3
7155_3,780008171201,4
7155_3,780008171501,5
7155_3,780008171401,6
7155_3,780008172301,7
7155_3,780008171901,8
7155_3,780008200101,9
7155_3,780008200401,10
7155_3,780008200201,11
7155_3,780008200301,12
7155_3,780008240101,13
7155_3,780055056101,14
7155_3,780007600201,15
7155_3,780007600101,16
7155_3,780007610301,17
7155_3,780007610201,18
7155_3,780007610101,19
7156_3,780008170102,0
7156_3,780008170301,1
7156_3,780008170401,2
7156_3,780008170201,3
7156_3,780008170901,4
7156_3,780008171101,5
7156_3,780008420201,6
7156_3,780008420101,7
7156_3,780008340101,8
7156_3,780008340201,9
7156_3,780009610801,10
7156_3,780009610901,11
7156_3,780009611001,12
7156_3,780009611101,13
7156_3,780099940001,14
7156_3,780099940201,15
7156_3,780099940101,16
7156_3,780008350201,17
7156_3,780008350701,18
7156_3,780008350501,19
7156_3,780008350101,20
7156_3,780008330101,21
7156_3,780008330401,22
7156_3,780008330201,23
7156_3,780008330501,24
7156_3,780005360701,25
7156_3,780005371101,26
7156_3,780005370401,27
7157_3,780008170201,0
7157_3,780008170101,1
7157_3,780008170301,2
7157_3,780008170401,3
7157_3,780008172001,4
7157_3,780008190201,5
7157_3,780008190101,6
7157_3,780008190301,7
7157_3,780008210101,8
7157_3,780008220101,9
7157_3,780008220201,10
7157_3,780008230102,11
7157_3,780008230402,12
7157_3,780008730201,13
7157_3,780008730101,14
7157_3,780008720101,15
7157_3,780008580101,16
7157_3,780008500702,17
7157_3,780008500402,18
7157_3,780008500901,19
7157_3,780008501001,20
7158_3,780008170202,0
7158_3,780008170301,1
7158_3,780008170401,2
7158_3,780008170102,3
7158_3,780008160302,4
7158_3,780008160102,5
7158_3,780008160402,6
7158_3,780008160202,7
7158_3,780008140202,8
7158_3,780008140302,9
7158_3,780008410202,10
7158_3,780008410302,11
7158_3,780008370102,12
7158_3,780008360102,13
7158_3,780008430401,14
7158_3,780008430102,15
7158_3,780008320101,16
7158_3,780008310102,17
7158_3,780008300102,18
7158_3,780008300202,19
7158_3,780008030202,20
7158_3,780008030102,21
7158_3,780008021202,22
7158_3,780008020702,23
7158_3,780008021002,24
7158_3,780008010102,25
7158_3,780005008502,26
7158_3,780005008602,27
7158_3,780015000902,28
7158_3,780005001402,29
7158_3,780015003502,30
7158_3,780025008001,31
7158_3,780025005101,32
7159_3,780008080102,0
7159_3,780008080202,1
7159_3,780008070102,2
7159_3,780008060302,3
7159_3,780008050302,4
7159_3,780008060202,5
7159_3,780008050202,6
7159_3,780008050102,7
7159_3,780008030202,8
7159_3,780008030102,9
7159_3,780008021202,10
7159_3,780008020401,11
7159_3,780008020802,12
7159_3,780008020902,13
7159_3,780008020001,14
7159_3,780008020502,15
7159_3,780008021002,16
7159_3,780008010102,17
7159_3,780005008502,18
7159_3,780005008602,19
7159_3,780015000902,20
7159_3,780005001402,21
7159_3,780015003502,22
7159_3,780015006101,23
7159_3,780025008001,24
7159_3,780025005501,25
7160_3,780008170102,0
7160_3,780008170301,1
7160_3,780008170401,2
7160_3,780008170201,3
7160_3,780008170901,4
7160_3,780008171101,5
7160_3,780008150302,6
7160_3,780008150102,7
7160_3,780008150202,8
7160_3,780008140101,9
7160_3,780008140201,10
7160_3,780008130102,11
7160_3,780008130202,12
7160_3,780008130302,13
7160_3,780008080602,14
7160_3,780008080402,15
7160_3,780008080101,16
7160_3,780008080301,17
7161_3,780008170301,0
7161_3,780008170401,1
7161_3,780008090202,2
7161_3,780008080301,3
7161_3,780008080102,4
7161_3,780008080702,5
7161_3,780008130502,6
7161_3,780008130402,7
7161_3,780008080502,8
7161_3,780008370202,9
7161_3,780008430302,10
7162_3,780008590301,0
7162_3,780008110101,1
7162_3,780008110202,2
7162_3,780008690101,3
7162_3,780008690201,4
7162_3,780008690301,5
7162_3,780005650101,6
7162_3,780005650201,7
7162_3,780008100101,8
7162_3,780008080301,9
7162_3,780008090201,10
7162_3,780008170301,11
7162_3,780008170401,12
7162_3,780008170201,13
7162_3,780008170101,14
7163_3,780025009301,0
7163_3,780005005801,1
7163_3,780015008702,2
7163_3,780005008901,3
7163_3,780015003001,4
7163_3,780025002001,5
7163_3,780015005601,6
7163_3,780005590101,7
7163_3,780006210101,8
7163_3,780006220101,9
7163_3,780008020501,10
7163_3,780008020001,11
7164_3,780007090501,0
7164_3,780007090603,1
7164_3,780007090702,2
7164_3,780007100402,3
7164_3,780007100101,4
7164_3,780009610102,5
7164_3,780009620402,6
7164_3,780009620102,7
7164_3,780009620202,8
7164_3,780009620302,9
7164_3,780009640602,10
7164_3,780009640701,11
7164_3,780009640102,12
7164_3,780009640202,13
7164_3,780009640302,14
7164_3,780009630102,15
7164_3,780009630202,16
7164_3,780005090402,17
7164_3,780005090102,18
7164_3,780005090202,19
7164_3,780005080402,20
7164_3,780005080502,21
7164_3,780005080201,22
7164_3,780005080302,23
7164_3,780005030702,24
7164_3,780005030902,25
7164_3,780015001402,26
7164_3,780025000002,27
7164_3,780015004201,28
7164_3,780015002801,29
7164_3,780015008902,30
7164_3,780025005501,31
7164_3,780025009201,32
7165_3,780009640701,0
7165_3,780009640102,1
7165_3,780009640202,2
7165_3,780009640302,3
7165_3,780009630102,4
7165_3,780009630202,5
7165_3,780005090402,6
7165_3,780005090102,7
7165_3,780005090202,8
7165_3,780005080402,9
7165_3,780005080502,10
7165_3,780005230502,11
7165_3,780005230302,12
7165_3,780005230401,13
7165_3,780005230201,14
7165_3,780005220302,15
7165_3,780005220202,16
7165_3,780015004702,17
7165_3,780025010001,18
7165_3,780015008402,19
7165_3,780015003102,20
7165_3,780025005701,21
7165_3,780025009301,22
7165_3,780025000301,23
7165_3,780005008901,24
7166_3,780007980202,0
7166_3,780009550202,1
7166_3,780009550102,2
7166_3,780007970102,3
7166_3,780007971301,4
7166_3,780007970202,5
7166_3,780007970302,6
7166_3,780007970402,7
7166_3,780005090302,8
7166_3,780005090102,9
7166_3,780005090202,10
7166_3,780005080402,11
7166_3,780005080502,12
7166_3,780005080101,13
7166_3,780005060102,14
7166_3,780005032202,15
7166_3,780005032102,16
7166_3,780005030702,17
7166_3,780015001402,18
7166_3,780025000502,19
7166_3,780025000002,20
7166_3,780015004201,21
7166_3,780015002802,22
7166_3,780015008902,23
7166_3,780025005701,24
7166_3,780025009101,25
7167_3,780009060101,0
7167_3,780025007902,1
7167_3,780015005301,2
7167_3,780025001301,3
7167_3,780015002001,4
7167_3,780025004101,5
7167_3,780025011302,6
7167_3,780025011002,7
7167_3,780015004702,8
7167_3,780015009501,9
7167_3,780015006801,10
7167_3,780005031401,11
7167_3,780005032401,12
7167_3,780005030701,13
7167_3,780005032201,14
7167_3,780005060101,15
7168_3,780025010401,0
7168_3,780015005902,1
7168_3,780025005701,2
7168_3,780025009301,3
7168_3,780005005801,4
7168_3,780005008901,5
7168_3,780025002301,6
7168_3,780005700101,7
7168_3,780005700301,8
7168_3,780005630101,9
7168_3,780006110201,10
7168_3,780006120101,11
7168_3,780008680201,12
7168_3,780005210101,13
7168_3,780008640101,14
7168_3,780008500301,15
7168_3,780008500601,16
7168_3,780008500401,17
7168_3,780008500501,18
7168_3,780008500701,19
7168_3,780008570101,20
7168_3,780008700201,21
7168_3,780008700101,22
7168_3,780008740101,23
7168_3,780008790101,24
7168_3,780008790201,25
7168_3,780008790301,26
7168_3,780007660101,27
7168_3,780007610501,28
7168_3,780007610301,29
7168_3,780007610201,30
7168_3,780007610101,31
7169_3,780008200202,0
7169_3,780008200102,1
7169_3,780008171902,2
7169_3,780008172302,3
7169_3,780008171001,4
7169_3,780008210101,5
7169_3,780008220101,6
7169_3,780008220201,7
7169_3,780008230102,8
7169_3,780008760202,9
7169_3,780008770202,10
7169_3,780008730402,11
7169_3,780008730302,12
7169_3,780008780002,13
7169_3,780008710302,14
7169_3,780008710202,15
7169_3,780008560202,16
7169_3,780008560102,17
7169_3,780008120202,18
7169_3,780008500501,19
7169_3,780008500402,20
7169_3,780008500602,21
7169_3,780008501001,22
7170_3,780008501001,0
7170_3,780008500601,1
7170_3,780008500401,2
7170_3,780008500501,3
7170_3,780008120201,4
7170_3,780008550301,5
7170_3,780008550101,6
7170_3,780008550201,7
7170_3,780008540101,8
7170_3,780055055501,9
7170_3,780055056501,10
7170_3,780008560301,11
7170_3,780055056301,12
7170_3,780008501101,13
7170_3,780008640201,14
7170_3,780005210501,15
7170_3,780055056801,16
7170_3,780055055201,17
7170_3,780055056901,18
7170_3,780005210301,19
7170_3,780005210401,20
7170_3,780008500902,21
7170_3,780008501001,22
7170_3,780008500401,23
7170_3,780008500501,24
7171_3,780008680301,0
7171_3,780055056601,1
7171_3,780008670101,2
7171_3,780055055701,3
7171_3,780055057101,4
7171_3,780055055802,5
7171_3,780055057201,6
7171_3,780055055901,7
7171_3,780008501201,8
7171_3,780008500601,9
7171_3,780008500401,10
7171_3,780008500401,11
7171_3,780008500501,12
7171_3,780008120201,13
7171_3,780008560101,14
7171_3,780008560401,15
7171_3,780055056001,16
7171_3,780055056201,17
7171_3,780055057001,18
7171_3,780008710401,19
7171_3,780055056701,20
7171_3,780008770301,21
7171_3,780008770201,22
7171_3,780008760201,23
7171_3,780008780201,24
7172_3,780025009301,0
7172_3,780005005801,1
7172_3,780005008901,2
7172_3,780025002301,3
7172_3,780005700101,4
7172_3,780005700301,5
7172_3,780005630101,6
7172_3,780006110201,7
7172_3,780006120101,8
7172_3,780008680201,9
7172_3,780005210101,10
7172_3,780008640101,11
7172_3,780008500301,12
7172_3,780008500601,13
7172_3,780008500401,14
7172_3,780008500501,15
7172_3,780008120201,16
7172_3,780008560101,17
7172_3,780008560201,18
7172_3,780008710201,19
7172_3,780008710301,20
7172_3,780008780001,21
7172_3,780008730301,22
7172_3,780008730401,23
7172_3,780008770201,24
7172_3,780008770101,25
7172_3,780005760201,26
7172_3,780005760101,27
7172_3,780005780101,28
7172_3,780005810101,29
7172_3,780005810201,30
7172_3,780005820101,31
7172_3,780005820201,32
7172_3,780005820301,33
7172_3,780005830101,34
7172_3,780005840601,35
7172_3,780005840801,36
7172_3,780005840901,37
7172_3,780000114401,38
7172_3,780005840101,39
7172_3,780005840201,40
7172_3,780005850101,41
7172_3,780005860001,42
7172_3,780005860101,43
7172_3,780005860201,44
7172_3,780005870101,45
7172_3,780005880201,46
7172_3,780005880301,47
7172_3,780005880101,48
7172_3,780005881201,49
7172_3,780005881301,50
7172_3,780005880701,51
7172_3,780005881302,52
7172_3,780005881202,53
7172_3,780005880101,54
7172_3,780005880801,55
7172_3,780005880901,56
7172_3,780005881101,57
7172_3,780005890101,58
7172_3,780005890201,59
7172_3,780005900101,60
7172_3,780005900201,61
7172_3,780005900301,62
7172_3,780005910101,63
7172_3,780005910201,64
7172_3,780005920101,65
7172_3,780005920201,66
7172_3,780005920301,67
7172_3,780005930401,68
7172_3,780005930301,69
7172_3,780005930201,70
7173_3,780008680301,0
7173_3,780008680202,1
7173_3,780006120102,2
7173_3,780006110202,3
7173_3,780006130102,4
7173_3,780006150301,5
7173_3,780006150501,6
7173_3,780006150101,7
7173_3,780006150201,8
7173_3,780005700501,9
7173_3,780005700102,10
7173_3,780005700202,11
7173_3,780006060402,12
7173_3,780006060302,13
7173_3,780006060502,14
7173_3,780006100102,15
7173_3,780015008702,16
7173_3,780025000302,17
7173_3,780005003802,18
7173_3,780025009201,19
7173_3,780025005301,20
7173_3,780015009802,21
7173_3,780025001702,22
7174_3,780015008701,0
7174_3,780006100101,1
7174_3,780006060501,2
7174_3,780006060301,3
7174_3,780006060401,4
7174_3,780005700201,5
7174_3,780005700101,6
7174_3,780005700301,7
7174_3,780008070101,8
7174_3,780005610401,9
7174_3,780005610301,10
7174_3,780005620101,11
7174_3,780005610101,12
7174_3,780005610201,13
7174_3,780005650202,14
7174_3,780005650102,15
7174_3,780008690302,16
7174_3,780008690101,17
7174_3,780008690201,18
7174_3,780008110201,19
7174_3,780008110102,20
7174_3,780008590302,21
7174_3,780008590501,22
7174_3,780008730101,23
7174_3,780008720101,24
7174_3,780008580101,25
7174_3,780008500702,26
7174_3,780008500402,27
7174_3,780008501001,28
7174_3,780008500902,29
7175_3,780009401001,0
7175_3,780009401101,1
7175_3,780009404301,2
7175_3,780005550301,3
7175_3,780005550901,4
7175_3,780005550101,5
7175_3,780005580101,6
7175_3,780005580201,7
7175_3,780005560101,8
7175_3,780005560401,9
7175_3,780005570101,10
7175_3,780005570201,11
7175_3,780005570301,12
7175_3,780005570102,13
7175_3,780005390802,14
7175_3,780005390502,15
7175_3,780005390601,16
7175_3,780005390202,17
7175_3,780005390702,18
7175_3,780005380102,19
7175_3,780005021802,20
7175_3,780005021701,21
7175_3,780005022401,22
7175_3,780005021102,23
7175_3,780005021502,24
7175_3,780015002902,25
7175_3,780005008802,26
7175_3,780025001402,27
7175_3,780015009102,28
7175_3,780015009802,29
7175_3,780015002702,30
7175_3,780015006402,31
7175_3,780025009401,32
7176_3,780005022201,0
7176_3,780005020301,1
7176_3,780005020801,2
7176_3,780005022501,3
7176_3,780005021201,4
7176_3,780005020601,5
7176_3,780005020701,6
7176_3,780005021901,7
7176_3,780006480101,8
7176_3,780006480201,9
7176_3,780006480501,10
7176_3,780006480601,11
7176_3,780006480401,12
7176_3,780005560101,13
7176_3,780005560401,14
7177_3,780015009802,0
7177_3,780025001702,1
7177_3,780015006201,2
7177_3,780005040401,3
7177_3,780005040701,4
7177_3,780005041201,5
7177_3,780005040301,6
7177_3,780005040901,7
7177_3,780005022101,8
7177_3,780005022501,9
7177_3,780005021201,10
7177_3,780005020601,11
7177_3,780005020701,12
7177_3,780005021901,13
7177_3,780006480101,14
7177_3,780006480201,15
7177_3,780006480501,16
7177_3,780006480602,17
7178_3,780015008702,0
7178_3,780005003302,1
7178_3,780025009401,2
7178_3,780025005301,3
7178_3,780025001701,4
7178_3,780015009801,5
7178_3,780015009101,6
7178_3,780025001401,7
7178_3,780005008801,8
7178_3,780015002901,9
7178_3,780005021501,10
7178_3,780005021101,11
7178_3,780005022301,12
7178_3,780005021702,13
7178_3,780005021801,14
7178_3,780005380101,15
7178_3,780005390701,16
7178_3,780005390201,17
7178_3,780005390601,18
7178_3,780005390901,19
7178_3,780005400101,20
7178_3,780005410301,21
7178_3,780005410201,22
7178_3,780005410101,23
7178_3,780005410401,24
7178_3,780005410501,25
7178_3,780005420101,26
7178_3,780005420201,27
7178_3,780005420301,28
7178_3,780005440201,29
7178_3,780005440301,30
7178_3,780005440401,31
7178_3,780005440501,32
7178_3,780005440101,33
7178_3,780005440601,34
7178_3,780005450301,35
7178_3,780005450401,36
7178_3,780009480401,37
7178_3,780009480001,38
7179_3,780005003302,0
7179_3,780025009401,1
7179_3,780025005101,2
7179_3,780015008901,3
7179_3,780005002401,4
7179_3,780015003901,5
7179_3,780025004001,6
7179_3,780005009801,7
7179_3,780050055001,8
7179_3,780009030201,9
7179_3,780005130201,10
7179_3,780009030102,11
7179_3,780009030801,12
7179_3,780009030501,13
7179_3,780009060201,14
7179_3,780009060701,15
7179_3,780009060101,16
7179_3,780009060601,17
7179_3,780009060501,18
7179_3,780009060401,19
7179_3,780009060301,20
7179_3,780009070101,21
7179_3,780009090201,22
7179_3,780009090401,23
7179_3,780009090501,24
7179_3,780009090301,25
7179_3,780009090101,26
7180_3,780009090102,0
7180_3,780009090302,1
7180_3,780009090502,2
7180_3,780055055102,3
7180_3,780009080202,4
7180_3,780009080102,5
7180_3,780009030702,6
7180_3,780009030102,7
7180_3,780009030201,8
7180_3,780005130201,9
7181_3,780015008401,0
7181_3,780009060101,1
7181_3,780009030102,2
7181_3,780009030902,3
7181_3,780005130601,4
7181_3,780005131401,5
7181_3,780005130501,6
7181_3,780005130401,7
7181_3,780005131301,8
7181_3,780005131201,9
7181_3,780005131001,10
7181_3,780005130901,11
7181_3,780005130801,12
7181_3,780005130302,13
7181_3,780005131102,14
7181_3,780005130101,15
7181_3,780006060501,16
7181_3,780006060301,17
7181_3,780006060401,18
7182_3,780025009401,0
7182_3,780025005101,1
7182_3,780015002201,2
7182_3,780025012701,3
7182_3,780006100101,4
7182_3,780006060501,5
7182_3,780006060301,6
7182_3,780006060601,7
7182_3,780005131101,8
7182_3,780005130301,9
7182_3,780005131001,10
7182_3,780005130901,11
7182_3,780005130801,12
7182_3,780005130701,13
7182_3,780005130601,14
7182_3,780005131401,15
7182_3,780005130501,16
7182_3,780005130401,17
7182_3,780025009702,18
7182_3,780005009802,19
7182_3,780025004002,20
7182_3,780015003902,21
7182_3,780005002402,22
7182_3,780015008902,23
7182_3,780025005501,24
7182_3,780025008001,25
7183_3,780005003301,0
7183_3,780025009401,1
7183_3,780025005101,2
7183_3,780015008901,3
7183_3,780005002401,4
7183_3,780015003901,5
7183_3,780025004001,6
7183_3,780005009801,7
7183_3,780025009701,8
7183_3,780005130402,9
7183_3,780005130502,10
7183_3,780005131402,11
7183_3,780005130602,12
7183_3,780005130702,13
7183_3,780005130802,14
7183_3,780005130902,15
7183_3,780005131002,16
7183_3,780005130302,17
7183_3,780005131102,18
7183_3,780006060602,19
7183_3,780006060302,20
7183_3,780006060502,21
7183_3,780006100102,22
7183_3,780025011801,23
7183_3,780015002202,24
7183_3,780025005701,25
7183_3,780025008001,26
7184_3,780005008902,0
7184_3,780025009401,1
7184_3,780025005101,2
7184_3,780015008901,3
7184_3,780015008401,4
7184_3,780005007901,5
7184_3,780005007001,6
7184_3,780015006501,7
7184_3,780025007901,8
7184_3,780009060101,9
7184_3,780009050101,10
7184_3,780009050201,11
7184_3,780009140101,12
7184_3,780009150101,13
7184_3,780009250101,14
7184_3,780009250401,15
7184_3,780009250801,16
7184_3,780009270201,17
7184_3,780009300101,18
7184_3,780009310201,19
7184_3,780009130301,20
7184_3,780009320101,21
7184_3,780007412201,22
7185_3,780009250402,0
7185_3,780009250101,1
7185_3,780009250501,2
7185_3,780009250601,3
7185_3,780009230101,4
7185_3,780009230201,5
7185_3,780009210201,6
7185_3,780009210302,7
7185_3,780009210102,8
7185_3,780009170101,9
7185_3,780009190201,10
7185_3,780009190101,11
7185_3,780009290101,12
7185_3,780009360101,13
7186_3,780009150201,0
7186_3,780009150301,1
7186_3,780009160401,2
7186_3,780009160301,3
7186_3,780009180101,4
7186_3,780009180501,5
7186_3,780009180301,6
7186_3,780009180401,7
7186_3,780009200201,8
7186_3,780009200101,9
7186_3,780009200301,10
7186_3,780009220101,11
7186_3,780009220302,12
7186_3,780009240101,13
7186_3,780009250301,14
7186_3,780009250401,15
7186_3,780009250101,16
7187_3,780009250101,0
7187_3,780009250401,1
7187_3,780009260102,2
7187_3,780009260302,3
7187_3,780009260202,4
7187_3,780009250101,5
7188_3,780009320102,0
7188_3,780009130302,1
7188_3,780009310202,2
7188_3,780009360102,3
7188_3,780009290102,4
7188_3,780009190102,5
7188_3,780009190202,6
7188_3,780009050202,7
7188_3,780009050102,8
7188_3,780009060101,9
7188_3,780015009501,10
7189_3,780009640801,0
7189_3,780009640901,1
7189_3,780009660101,2
7189_3,780009190202,3
7189_3,780009170102,4
7189_3,780009230201,5
7189_3,780009210201,6
7189_3,780009290101,7
7189_3,780009360101,8
7189_3,780009310201,9
7189_3,780009130301,10
7189_3,780009320101,11
7189_3,780009300102,12
7189_3,780009250101,13
7190_3,780025005501,0
7190_3,780025009401,1
7190_3,780015003501,2
7190_3,780025002402,3
7190_3,780008913801,4
7190_3,780008913201,5
7190_3,780008913101,6
7190_3,780008920101,7
7190_3,780008930901,8
7190_3,780008930301,9
7190_3,780008930701,10
7190_3,780008940101,11
7190_3,780008950101,12
7190_3,780008960801,13
7190_3,780008960901,14
7190_3,780005371201,15
7190_3,780005370701,16
7190_3,780005371001,17
7190_3,780005371102,18
7190_3,780005360702,19
7190_3,780008330502,20
7190_3,780008330201,21
7191_3,780025009401,0
7191_3,780015003501,1
7191_3,780005001401,2
7191_3,780015000901,3
7191_3,780005008601,4
7191_3,780005008501,5
7191_3,780008010101,6
7191_3,780008021001,7
7191_3,780008020501,8
7191_3,780008020001,9
7191_3,780008020901,10
7191_3,780008020801,11
7191_3,780008021201,12
7191_3,780008020601,13
7191_3,780008300201,14
7191_3,780008300101,15
7191_3,780008310101,16
7191_3,780008310301,17
7191_3,780008350201,18
7191_3,780008330101,19
7191_3,780008330401,20
7191_3,780008330201,21
7191_3,780008330501,22
7191_3,780005360701,23
7191_3,780005371101,24
7191_3,780005371002,25
7191_3,780005370702,26
7191_3,780008960902,27
7191_3,780008960801,28
7192_3,780008020001,0
7192_3,780008020701,1
7192_3,780008020101,2
7192_3,780005360201,3
7192_3,780005360401,4
7192_3,780005360501,5
7192_3,780005371101,6
7192_3,780005371002,7
7192_3,780005370702,8
7192_3,780005370101,9
7192_3,780005370201,10
7192_3,780005370401,11
7193_3,780008970502,0
7193_3,780008960202,1
7193_3,780008960101,2
7193_3,780008960401,3
7193_3,780008960501,4
7193_3,780008960802,5
7193_3,780008950101,6
7193_3,780008940102,7
7193_3,780008930202,8
7193_3,780008930302,9
7193_3,780008930801,10
7193_3,780008920101,11
7193_3,780008913102,12
7193_3,780008913202,13
7193_3,780008911602,14
7193_3,780008911102,15
7193_3,780008912302,16
7193_3,780008912102,17
7193_3,780008020001,18
7194_3,780008020001,0
7194_3,780008930601,1
7194_3,780008930501,2
7194_3,780008930401,3
7194_3,780008930202,4
7194_3,780008930702,5
7194_3,780008930302,6
7194_3,780008930902,7
7194_3,780008920101,8
7194_3,780008920201,9
7194_3,780008930801,10
7194_3,780008930301,11
7194_3,780005410601,12
7194_3,780005410101,13
7194_3,780005410402,14
7195_3,780099940101,0
7195_3,780008350201,1
7195_3,780008350701,2
7195_3,780008350601,3
7195_3,780008350501,4
7195_3,780008350101,5
7195_3,780008330101,6
7195_3,780008330401,7
7195_3,780008330201,8
7195_3,780008330501,9
7195_3,780005360701,10
7195_3,780005370401,11
7195_3,780005371102,12
7195_3,780005360402,13
7195_3,780008320102,14
7196_3,780015001801,0
7196_3,780005001401,1
7196_3,780015000901,2
7196_3,780005008601,3
7196_3,780015005201,4
7196_3,780015003601,5
7196_3,780005003601,6
7196_3,780005001101,7
7196_3,780005002002,8
7196_3,780008010401,9
7196_3,780008010601,10
7196_3,780008010201,11
7196_3,780008911001,12
7196_3,780008910101,13
7196_3,780008911301,14
7196_3,780008911401,15
7196_3,780008912101,16
7196_3,780008910601,17
7196_3,780008911101,18
7196_3,780008911601,19
7196_3,780008912501,20
7196_3,780008912601,21
7197_3,780015007001,0
7197_3,780015006901,1
7197_3,780015005801,2
7197_3,780005007801,3
7197_3,780005009802,4
7197_3,780025007701,5
7197_3,780025007801,6
7197_3,780025001002,7
7197_3,780015007602,8
7197_3,780005005002,9
7197_3,780015003902,10
7197_3,780005007702,11
7197_3,780005008102,12
7197_3,780025001102,13
7197_3,780015001702,14
7197_3,780015007202,15
7197_3,780025005501,16
7198_3,780008010401,0
7198_3,780008010601,1
7198_3,780008010201,2
7198_3,780008911001,3
7198_3,780008910101,4
7198_3,780008911301,5
7198_3,780008911401,6
7198_3,780008912101,7
7198_3,780008913601,8
7198_3,780008913701,9
7198_3,780008911101,10
7198_3,780008911601,11
7198_3,780008912501,12
7198_3,780008912601,13
7198_3,780008910501,14
7198_3,780008912401,15
7198_3,780008910801,16
7198_3,780008912201,17
7198_3,780008911701,18
7198_3,780025002401,19
7198_3,780015003502,20
7198_3,780015006302,21
7198_3,780005001202,22
7198_3,780015006002,23
7198_3,780015006101,24
7198_3,780025008101,25
7198_3,780025005101,26
7198_3,780015008901,27
7198_3,780015005901,28
7198_3,780015009501,29
7199_3,780008020001,0
7199_3,780006220102,1
7199_3,780006210102,2
7199_3,780008010102,3
7199_3,780008010601,4
7199_3,780008911001,5
7199_3,780008911301,6
7199_3,780008911401,7
7199_3,780008912101,8
7199_3,780008910601,9
7199_3,780008911101,10
7199_3,780008911601,11
7199_3,780008912501,12
7199_3,780008912601,13
7199_3,780008910501,14
7199_3,780008911501,15
7199_3,780008911901,16
7199_3,780008911702,17
7199_3,780008912202,18
7199_3,780008913302,19
7200_3,780005370601,0
7200_3,780005370502,1
7200_3,780005370101,2
7200_3,780005370201,3
7200_3,780005370401,4
7200_3,780005371102,5
7200_3,780005360502,6
7200_3,780005360202,7
7200_3,780008020102,8
7200_3,780008020702,9
7200_3,780008010102,10
7200_3,780005008602,11
7200_3,780015001801,12
7200_3,780015003502,13
7200_3,780015006302,14
7200_3,780005001202,15
7200_3,780025009001,16
7201_3,780051960702,0
7201_3,780051000902,1
7201_3,780051003402,2
