,0
000000320089,2
780081463902,1
900000651416,3
780006250102,3
000008005435,1
000000600045,3
000000220177,2
000000430177,1
000000800201,2
000000230104,4
000000240195,2
900000852471,3
000000630035,6
780009440102,1
000000410119,3
000000110067,2
780008790202,1
000000971351,1
000000809118,2
000000290181,1
780007051001,3
780006060501,4
780009670102,3
780003810101,2
000000720047,3
780007610302,2
800000310216,1
780043900201,3
780003650502,2
000000910000,1
800000375371,2
780043005102,5
900000800086,2
000000370254,2
000000850046,4
900000851671,3
000000700156,4
090000849004,1
780006367901,1
800000375260,1
000000800177,2
900000653691,1
900000801272,1
900000853681,3
000000650044,1
800000375234,3
900000600741,1
000000970074,2
900000600816,3
900000857881,2
000000510021,3
800000101401,1
000000800102,1
780008930302,3
000000500007,7
780015130202,3
780003480502,1
900000751836,3
780008080502,1
000000430069,1
000000640119,1
780003850301,1
780005880201,1
000000510036,1
780004731902,2
780008960802,1
000000370380,2
800000375333,1
900000653701,1
780004140501,4
800000375259,2
000000200007,2
780005000502,3
800000375444,1
780005420101,1
000000430009,1
000000830930,1
900000700867,5
900000803901,3
000000270401,1
000000110079,2
000000110034,1
090000119023,1
000000370405,2
000000200006,2
780011011402,1
780015006201,2
000000210035,1
780004350702,2
000000230057,1
800000375197,1
000000620114,1
800000375410,1
000000970019,8
000000110123,1
000000370112,1
780025008001,17
900000855596,1
800000375492,1
000000990041,3
000000549107,2
000000819105,1
090000359011,1
780008912602,2
000000860082,1
000000290016,3
000000977551,2
780007091101,3
000000640016,1
000000977511,2
000000700147,3
000000230116,2
780003680201,2
000000610029G,2
000000310125,1
780009590402,1
900000805966,1
000000370510,1
780049951902,1
000000920064G,1
000000220082,3
900000802711,3
000008007843,1
780005700202,2
780005270301,3
780008913901,2
000000977032,2
780002800402,4
000000800143,3
900000751416,7
800000375406,1
780003503701,4
000000280248,2
000000840017,1
900000750836,1
900000851406,1
000000600004,3
000000260762,2
000000840044,1
780004460101,1
780007540201,3
900000801651,2
780007530902,4
000000330077,1
000000210099,1
900000656036,1
000000270050,3
000000110184,1
000000280254,1
780009050201,3
780007530102,1
800000310080,1
900000754101,1
900000850646,1
780006311002,1
780004800301,2
780005020201,2
000000400001,5
000000810772,1
780006368801,1
780005040801,2
900000809441,2
780003420101,1
780005749901,3
900000800496,1
900000802866,3
000000900068,1
000000360082G,1
780003700102,1
780004503002,3
780006369401,1
900000750621,2
780015490601,1
900000756791,3
780003300201,1
000000710178,2
780009620102,3
000000970086,3
000000920004,1
780015002902,4
000000270116,3
000008000088,1
900000754871,2
780004430101,2
780050055001,2
000000710236,1
000000998252,1
000000230053,4
780004410102,1
000000210167,1
000000810094,1
000000330220,1
780009090402,1
000000410153,1
000000550030,2
000000440006,4
000000400008,1
780050048102,2
000000710170,1
780003411002,1
900000753916,1
000000800120,5
780005021702,2
000000370515,1
000000240107,1
780007170103,4
000000360118,2
000000800086,1
000000200027,3
000000840115,1
000000971661,1
900000652641,1
780005004001,1
720000050097,1
780007030702,3
000000920098,1
000000990086,4
780003505602,4
780009250802,1
900000803151,4
780041958501,3
780041007601,1
900000754481,1
780003100401,1
000000610148,3
000000510010,3
000000370536,1
000000990135,1
000008007148,1
000000900040,2
900000806246,1
780004070401,2
000000617005,1
800000375318,1
000000640087,1
000000220054,1
780011016601,3
000000840099,4
000000900006,2
000000910019,3
780003910502,2
000000280004,3
000000350085,1
090000359008,1
900000755231,1
780005860201,1
780009610801,1
780004810201,2
780041011302,1
780004110302,4
000000240092,2
780003470302,2
900000751266,1
780004770201,2
780002780402,5
000000240040,2
000000650106,1
000000978021,2
090000719008,1
780003140101,4
000000978022,2
000000100032,1
780005380102,2
000000550069,1
000000977681,1
780008430101,2
000000850068,3
900000850336,1
000000830080G,1
000011548602,1
780009180502,1
000000972231,1
800000375392,1
900000753826,1
000000240179,3
780009401701,4
900000750211,3
000000370097,4
780003751302,1
780006369001,2
900000753811,2
720000075581,2
000000920125,1
000019758201,1
000000430098,1
000000240119,3
780005090101,4
900000600116,3
000000920115,1
000000410063,1
720000044210,1
000000230187,2
000000900036,2
780006280101,2
780003450202,3
900000751386,2
000000710155,1
000000100048G,2
780004230601,1
000347528602,2
000008007048,1
000347565201,2
000000800092,2
000000850033,1
900000802466,2
780015009001,2
900000852741,1
900000855261,2
090000719012,1
720000075268,2
000000210095,1
000000830010,1
000000840090,4
000000240017,2
000000977311,1
780003020101,1
000000630131,1
000000800144,3
000000998391,1
800000310085,1
900000852646,3
000000900150,4
000000230013,3
000000370042,3
780007050802,5
000000800170,1
900000802576,1
780003502901,2
000000300014,3
000000970068,1
780008200401,1
720000050099,1
000000800172G,3
900000802451,1
000000910003,3
900000806021,2
000000550126,1
900000857006,1
780005120301,1
780015160201,3
000000900175G,2
000000700071,2
000000893041,1
900000855481,1
780015007301,1
780007201201,2
900000806111,2
780005450402,1
780004081002,2
780025001001,1
000000710280,1
780005830101,1
000000260167,1
780003371001,2
780005600501,3
000000320141,1
900000855821,2
000000200056,1
780008700202,1
900000803691,3
000000891071,1
000000978102,3
800000375137,6
000000110033G,2
780005131301,1
780007510701,1
000000710108,2
000008012677,1
780002680103,1
900000652001,1
000000900051G,5
780002900502,3
780042001402,2
900000651291,3
780015000902,6
000000280103,2
000000230145,3
780025001502,3
000000100067,5
900000805716,2
780084470202,3
900000851131,4
780004503902,1
000000100101,1
780008911502,3
000000977312,1
000000700007,2
000000840062,1
900000850776,2
000000400027,2
780004500701,2
780008930601,1
000000910105,2
000000977052,2
900000550081,1
780005006102,2
780004241701,4
720000075222,2
900000850871,1
780081431801,1
000008004848,1
780009440201,2
000000990009,1
000000110641,1
780008690301,2
780050042002,3
000000240140,2
800000375290,2
900000805181,1
000000830135,1
000000230106,3
900000805841,4
900000850066,3
780007090102,4
000000350572,1
000000210761,1
000000371911,2
000000700058,5
000000510024,3
780003371101,1
900000750046,2
780007050901,2
000000710295,1
780003510602,1
000000800028,3
000000630106,3
900000857941,1
900000857426,3
780008030202,2
780003060201,2
900000801206,2
000000240246,1
780003550201,4
900000857091,1
900000754881,3
780064202302,1
000000810013,1
780007060101,5
780002900302,5
000000801102,2
000000220078,2
900000805096,2
000000410041,1
780005620202,1
000000350702,1
000000340017,2
900000852096,5
000000640035G,1
000000250077,3
780025002102,1
000000810151,1
780005005602,1
780003460401,4
000000220133,2
000000530012,1
000000998231,2
900000652461,1
780003341002,5
000000710210,3
000000910157,2
000008002403,1
780003000201,2
900000754851,2
000000250013,3
780008190101,2
090000709025,1
900000806716,2
000000540124,8
000000270061,1
000000230951,1
000000340084,3
900000851751,4
900000802021,2
780006368601,1
000000300092,5
780005080601,1
780004150602,1
000000420101,1
800000375207,2
000000920021,1
900000850096,2
720000044411,1
780004505006,3
900000754191,3
780025003401,1
000000990138,1
000347532701,2
000000700153,1
780004241801,1
000000220065,1
000000728001,1
000000860021G,1
780007140102,4
900000802236,4
900000653576,1
000000710141,2
000000900031,3
000000610197,1
000000900062,3
000000100163,1
900000650986,1
900000753556,1
900000756981,1
000000360123,1
900000750321,2
800000375087,2
780041003101,1
900000805761,2
900000850866,2
000000970103,1
780008310301,1
000000310101,1
000347530002,2
000000720155,1
780004430301,2
780008560401,1
780004770102,1
000008002558,2
090000719011,1
000000720087,1
000000360316,2
000000000872,1
780006010201,1
780081431001,1
000000719106,2
000000490015,1
000000990034,1
000000540014,2
900000754241,1
000000210037,4
000011720001,1
780008030302,1
780006320402,3
000000210136,3
780005040501,1
000000100173,1
000000240057,3
900000852936,3
000000830034G,1
000000720053,2
900000857821,3
780005130301,2
000000250037,5
000000809122,1
000000830132G,1
000000977532,1
000000980047,3
000000830094,2
000000039019,1
000000410047,1
900000852531,1
000000440010,1
000000920013G,4
780002780201,2
780084480201,1
000000220284,2
000000260156,3
090000709008,1
000000240098,1
780009160301,1
000000700220,1
780001600701,1
000000800282,6
000000990147,1
000000300002,2
000000293003,1
780004230102,3
780004507301,2
780003506401,1
800000375467,1
000000920033,1
780008170902,3
000000710025,1
900000755041,2
780009620201,4
000000970174,3
000000610175,1
000000800076,1
780006306401,1
780007532602,2
900000851676,3
000000230003,4
000000000878,1
000000620006,4
000000260054,3
780004211501,1
000000000941,1
000000970951,1
780055055501,1
780005007401,2
900000803246,2
900000809361,1
000000640135,1
000000290074,1
780007200902,1
780007050301,6
000000200011,1
780007070401,4
900000653031,3
000000971322,1
720000042025,1
000000600060,2
000000220161,1
780025009701,1
900000757281,2
000000609104,2
900000855616,1
000000720141,2
000000970040,1
000000540035,1
000000830100G,2
780015004702,3
780007150101,4
900000750146,7
780004050101,3
780002900401,3
000000650002G,2
780025005301,9
800000378102,2
900000850991,1
780015005102,1
780009630101,4
000000977272,1
000000700005,1
780004310802,1
000000220491,1
780003830202,5
900000855371,1
000000900167,1
780006240302,1
780084430602,2
900000800361,4
000000270361,2
780006270602,3
000000420033,2
000000900022,3
780081464102,1
000000910111,1
900000805161,1
780050042402,2
000008000955,2
780051952901,2
000008002113,1
000000980080,1
000000710018,2
780004050102,4
000000110045,2
900000850806,2
000000220142,2
900000802771,3
780008090201,2
900000651866,5
900000653546,2
780055055202,1
000000617007,1
900000751951,1
000000630060,2
780005840901,1
900000857806,3
900000800166,2
000000100148,3
000000200041,2
780043955201,3
000000999671,1
780005820301,1
090000849011,1
900000806661,2
000000210128,1
000000220091,3
000000230942,1
000000220100,1
780007020701,2
780005440601,1
900000855161,2
780043955301,5
000000910156,2
800000375403,1
000000610146,2
900000800836,1
900000652431,1
000000980110,3
000011729402,1
780051955402,5
900000805821,3
780008330301,1
780025010201,1
780009030502,2
780009402801,4
000008001161,1
780008171902,2
000008003628,1
780041961701,2
000000110140G,1
000000350244,4
000000700191,1
000000800842,1
000000210151,4
900000751811,2
000000200038,2
000000990068,1
900000703901,1
000000971681,1
000000230058,1
780004710101,4
090000119018,1
900000855891,4
900000851481,2
000000830148,1
000000830127,4
900000851806,2
780005270402,2
900000752467,1
000000800171G,2
000000370117,2
000000980121,1
000000410177,2
000000360347,1
000000230202,4
900000858996,1
800000375334,1
780006368202,2
000000700158,4
780004580102,1
780002780501,2
900000801801,2
780003600101,2
000000220028,5
780055057002,1
780005270201,4
900000853596,1
000347563101,2
000000350236,1
000000330010,1
000000710316,1
780005009801,2
000000998651,1
000000529312,1
000000970672,1
900000750796,2
000000100143,2
000000920180,2
000000280048,5
720000070303,2
000000230112,2
000000000829,1
000000000956,1
000000000748,1
780008330501,4
780044004002,2
000000250057,2
780043955701,4
900000750296,1
720000075575,2
000000830109,2
900000756261,1
000000650099,1
780005560101,3
000000400004,2
780002960301,2
900000857481,4
780007100401,5
800000375091,4
900000757356,1
900000755641,3
780007610502,1
900000850471,1
900000857891,2
800000120272,1
780002810101,1
000000420007,1
900000802391,7
900000800991,1
900000802816,1
900000700226,1
000000610001,6
000000710296,1
000000990154,2
000000990101,1
000000250257,3
800000375312,1
900000803541,2
000000840152,4
000011548001,1
900000750521,4
780004310601,2
000000710009G,1
000000800104,3
780005460202,2
000000320057,2
000000230282,1
780006120101,3
000008007845,1
780007180402,4
780005500202,2
000000110080,2
000000210016,1
090000849010,1
000000710266,2
000000320029,2
780009380202,1
900000850396,2
900000754951,3
000000259101,2
000000800141,1
900000802411,7
900000752866,5
780015005101,1
000000310058,2
900000802811,1
780005440202,1
000000240100,1
000000970039,1
780005022702,1
000000830032G,1
900000855121,2
000000900035G,7
000000110110,3
780004230401,1
780005001101,4
780004081701,1
000000900042,2
000000270124,1
900000800501,4
780005220202,1
000000610217,1
000000850072,2
000000000869,2
900000800056,1
000000410159,1
000000830041,1
000000990118,1
000000830071G,1
000008004707,1
090000709010,1
900000801346,3
720000070502,2
900000850941,4
000011549801,1
900000754801,1
900000802156,1
000000230006,3
780007060301,5
780009420403,1
000000230234,1
000000530039,1
000000650054,1
780006260102,3
900000803181,3
000000290032,2
800000375370,2
000000620099,4
800000378222,2
000008000435,1
900000800366,2
900000756761,1
000000620050,1
000000820190G,2
780002950102,3
000000869002,1
000000900025,2
900000850496,2
000000910031,2
780006364401,1
900000802856,3
000000370488,1
780005500502,2
900000852091,4
000000250130,2
780099940301,1
800000375061,5
000000810031,1
000000230036,6
780004591102,4
090000639003,1
000000200084,1
780004380402,2
900000751991,1
000000100034G,2
000000840092,4
000000530036,1
900000753976,2
900000800726,1
000000110062G,7
780003080202,2
780085480901,1
000000720103,2
000000200035,2
000000510048,1
780004650302,3
000000900008,1
780051956201,4
800000120542,1
780003670102,2
900000800176,1
780009402301,1
000000360322,1
000000970048,6
000000990100,1
000000319002,2
000000270017,4
000000210023,1
000000849109,2
000000240159,1
780008350202,1
900000752126,3
900000651916,2
900000802196,3
000000230132,2
800000375402,3
000000980048,3
800000100901,1
900000806366,3
900000852776,2
000000440011,5
000011719402,1
900000651852,1
000000910101,2
000000290004,3
780005990301,2
780003370701,2
000000650071,1
000000971461,1
780008172401,2
900000855531,1
780002980201,2
000000001101G,1
000000630006,1
780006340202,1
780005100102,2
900000806456,2
000000310135,2
900000751251,2
000000700163,3
000000310702,1
000000200060,4
000000290031,2
000000100050,1
000000410096,1
780006364002,5
000000620073,1
780008913202,2
780050045002,3
900000850356,2
000000210024,1
000000658082,1
000000800059G,1
780005720401,1
000011550301,2
000000910175,1
780003430502,1
000000630053,3
780004041001,2
000000370130,2
900000755036,1
000000280120,2
780005580202,2
780015490502,2
000347563102,2
780007080302,6
000000620064,4
780025009502,1
000000720040,3
000000970075,2
000000978092,1
900000651431,3
720000050103,1
000000650039,2
000000419103,2
780008913601,2
780005740801,2
780008230301,2
900000751726,1
000000230068,1
000000640104,4
000000370436,1
000000320051,2
000000490016,1
000000410135,1
000000850053,4
000000850055,4
000000340131,1
780003502601,1
000000280009,8
090000609008,1
000000370511,1
780003380401,1
000000410027,1
780002850102,1
800000375506,1
090000229004,2
000000860047,1
800000375098,1
780009401102,2
000000100036,2
780003491601,2
000000650046G,3
780003310101,1
900000806861,4
000000210091,1
780008780002,2
780007200702,2
000347530201,2
780007140201,1
000000610051,1
000000970622,1
000000100075,1
000008006148,1
000008002553,4
900000900241,2
000000410053,1
000000810048,2
000000630067,1
000000610089,1
000000110158,1
780009405101,1
900000755306,1
900000850976,3
780008740101,1
000000920033G,1
000000819106,1
780004430501,1
000000620094,2
900000803996,1
000000971491,1
800000375264,3
780009401501,1
780003505202,15
900000804036,1
000000820059,1
780005930201,1
780008240202,2
000000210165,3
780003050402,2
780025001102,2
780005021802,2
900000652326,1
000000370504,1
000000370034,3
900000800596,2
780005021102,3
000000830138,1
000000230962,1
000000830099,1
780004810202,1
000000510022,3
780004600102,4
780043965401,4
000000550012,4
780007040101,3
000000320045,2
900000801971,1
000000320421,1
780003470601,1
900000754226,3
000000000972,1
900000805021,1
000000620054,1
780007030201,4
000000980014,2
000000200030,3
780003370301,2
900000751076,1
000000710164,1
000000108002,3
780006280801,2
000000110105,2
780002930202,3
000000650064,1
000000430165,1
000000260095,1
000000978052,2
000000820157,1
900000600056,1
000000370005,4
000000220276,1
000000280240,3
780008200202,2
780004080501,1
900000805476,3
000000840039,1
780003503501,2
780008913102,2
780002920102,3
780003440402,1
780040950302,1
000000700205,1
900000851391,2
780025006002,2
900000557951,1
780004500301,2
780004350701,2
900000751376,1
000000410097,2
900000753902,1
780009250502,1
780005220302,1
000000630199,2
000000220170,2
000000240205,1
900000803326,1
000000720035,4
090000909007,1
780049951201,2
000000830072,1
780004504302,1
000000210005,1
900000655931,1
000000300227,1
000000410099,4
000000640122,2
000000600007,1
090000909008,1
900000704126,1
780005280102,3
900000750021,3
780009380201,1
780004340302,3
780051960302,1
900000755261,1
000000370576,1
000000820108,4
000000100621,5
000000230097,2
900000752621,3
000000630068,1
000000830039,5
000000650038,1
780004400101,2
000000977221,1
000000610021,1
000000720071,1
000000810108,2
000000410016,1
780004504202,2
000000971151,2
000000800021,1
000000630088,5
780006170101,3
780007030301,2
000000920050G,1
000000399211,16
000000100048,1
000000610205,1
000000270062,1
000000340067,2
000000210174,1
000008005330,2
780007020702,2
780006364701,1
800000375248,3
780003290302,1
000000310160,1
000000240226,2
000000910114,1
000000710142,2
780007160301,3
900000805731,1
000000808811,2
780003503702,4
000000370401,1
000000220296,1
000000230038,2
000000200019,3
900000805321,2
000000710225,2
000000190614,1
780007061501,1
000000100213,1
000000820022,1
900000552431,1
000000810063,1
900000751861,2
000000971821,1
900000855491,1
000000909101,2
900000850706,2
900000851936,2
090000709002,1
090000709009,1
000000360117,2
780009640201,3
780007520401,2
900000806056,2
900000650506,2
720000040096,1
000000297007,1
000000360040,5
000347528401,2
800000375178,2
000000100066,5
000000990140,2
000000977101,1
900000855561,1
900000806031,7
000000370186,1
780004020101,4
000000700249,1
000000600070,1
780004710102,3
900000753431,4
000000710129,1
000000971131,1
000000700063,2
000000600111,1
780007360201,1
000000800243,1
000000920112,2
000000620119,1
000000220114,2
000000320053,2
000000998008,1
900000805846,4
000000370409,2
000000259100,2
000000810106,3
000000220137,2
900000802991,2
720000075573,2
800000375263,1
900000851616,2
000000360374,1
000000230188,1
000000970028,2
780003530302,2
000000210160,4
000000430044,1
780009060402,1
780009401401,1
000000538162,1
780008160201,1
780002780202,3
000008098549,1
800000375204,2
900000800576,1
000000998582,1
780006365701,2
000000720054,1
000000110642,1
000000980005,3
000000370361,1
000000640090,3
000000610157,2
000000100216,2
000000410043,1
000000320149,1
780050047302,1
000008003577,1
900000750511,1
900000755181,1
780004780501,3
000008007841,1
000000720011,4
900000753266,1
000011727401,1
000000820161,1
780007060501,2
900000350221,1
000008004727,1
780006282001,1
000008004302,1
000000978401,1
780050050401,2
000000977641,1
900000857306,5
090000109024,2
000008004093,1
000000540100,1
900000809401,1
900000852201,4
000000530037,1
000000971571,1
000000220169,4
780004060301,1
900000858001,1
780007201102,1
000000860055,1
000008003102,3
780005420102,1
000000977712,1
900000801216,2
000000000935,1
000000710277,2
780005850101,1
000000319022,2
780008690202,1
900000809351,1
800000375001,11
900000802871,2
000000360391,1
000000840022,1
000000300144,1
000000900097,2
000000259104,1
900000802361,2
000000980115,1
000000280237,1
000000920012G,3
900000857946,1
900000751036,2
000000610201,1
780002800102,3
000000200002,2
000000800282G,2
000011547801,1
780003502902,3
000000977671,1
000000500038,2
000000540093,1
780006306402,1
900000750801,1
900000756631,1
900000851046,1
800000375168,2
000000000965,2
000000310114,3
780008501202,1
000000700016,2
000000640096,5
000000370461,1
780008230102,3
000000900068G,1
780004080401,2
900000756001,1
800000375003,10
090000109021,3
800000375039,3
000000910131G,2
000000620102G,3
000000530013,1
000000100190,1
780009250801,1
000011550002,2
000000900117,1
000000230051,3
000008007047,1
780009360101,3
780007350501,1
000000700187,1
780002850602,1
000000220295,1
000000710064,2
780085480201,1
720000075472,1
800000375505,1
000000240127,1
000000370044,1
000000430158,1
780005007302,1
000000250076,2
000000360063,1
780007080301,4
000000210185,1
000000310205,1
780003240101,2
780006270101,3
780008920201,2
000000820010,3
000000980060,2
780015009901,1
780081430401,1
720000050114,1
780041952701,1
090000849003,1
780005990401,1
800000375382,2
780004130102,5
000000260114,3
900000851311,2
000000620452,1
000000850003,3
900000851826,3
900000850731,1
900000853541,1
780007500401,3
780006100102,3
900000805626,1
000000300029,5
780004630201,5
780025011901,1
780009680301,5
000000990085,4
000000300150,3
000000970591,1
000000640085,1
000000400031,1
780003450601,1
780006320001,4
900000350171,1
780005008602,7
000000550014,1
000000610136,1
000000420075,2
780015160202,3
780040951502,1
900000809546,2
900000805828,1
780001571702,1
900000855541,1
000000860008,1
900000853506,1
000000970020,6
780008020602,2
780003540101,3
780003850401,1
000000400005,2
780082470102,1
780008300201,2
900000800201,2
000000230154,2
000000972281,1
900000806251,1
000000910152,1
000000971051,1
000000801101,2
000000820177,2
900000750721,2
780005005402,1
000000280261,4
900000851681,2
000000819300,1
000000000875,1
900000752816,1
000000001101,1
900000651301,3
900000751971,6
780004360301,1
000000500043,2
000000977252,2
900000857906,1
900000600206,2
900000803411,2
000000620007,3
900000751051,4
780003491602,2
780005960102,2
000000370475,1
000000910060G,1
000000270351,2
780009620101,3
000000978082,1
000000280256,5
780003040102,3
780003502002,3
780004732701,3
900000805931,2
000000810078,3
000000250031,3
900000651181,1
000000850054,4
780008913101,2
000000540029,3
780008350601,2
780007100302,3
900000750756,2
000000830036,1
000000860049,2
780008790302,1
900000751906,2
780050040402,3
000000519308,1
000000370144,1
000000710310,1
780008171402,3
000000370456,1
780004030203,1
780008500801,1
000000810663,3
000000850032,1
900000800731,2
900000850331,3
780049953602,1
780015009801,5
720000044108,1
900000855311,1
000000240106,1
000000280232,4
000011702902,1
000011548302,1
000000820134G,1
000000370497,1
900000802061,3
900000851007,1
000000920032G,1
000000890111,1
000000350229,1
000000610145,1
000000320073,2
000000410131,2
900000803621,3
000000430192,3
000000800230,2
000000270011,3
800000310087,1
780004460103,1
780025007901,3
780003500002,1
000000370012,1
000000310217,3
000000971692,1
000000990113,1
000000700176,3
000000600039,1
000000800006,3
000000850044,2
000000710268,2
000000360052,1
780081431102,1
900000850461,1
000000971231,2
000000230039,2
000000978012,6
780003140102,3
780051952002,8
780051000902,5
900000801221,2
000000250256,3
780009610701,1
000000000960,1
090000119003,1
000000100096,1
000000310014,2
900000753171,2
800000120282,1
000000971801,1
000000230228,4
780004020102,4
780050048002,2
000000240093,2
000011719901,1
900000551986,2
720000035015,1
780003260201,1
000000540069,1
090000909013,1
800000375323,2
800000375023,1
780007061202,5
900000701011,1
780008930902,3
900000651191,1
000000998421,1
780004760901,2
900000754431,1
780003840502,1
000000710034,1
000000610122,2
900000803696,2
780008140102,2
780006320501,3
000000360112,3
000000810115,2
000000700197,1
780008960202,1
780007531001,8
780005001402,6
780003160101,4
900000802476,2
780003210201,4
000000361012G,1
780008913301,1
780008590501,1
780003503102,2
000000630048,7
780002930101,5
090000849000,1
000000630001,2
000000910088,3
900000753721,1
800000375143,1
900000803066,1
000000600047,1
000000250103,4
900000857516,4
000000310021,2
000000320085G,1
000011544901,1
000000280199,4
780045952301,3
780050043001,2
000000640022,1
800000377941,2
000000640067,5
780004290402,1
780025004101,4
000000110103,4
000000000962,1
900000558176,1
000000219101,2
000000720052,2
000000999701,2
000000210094,1
000000100184,1
900000850281,1
900000800571,2
000000977122,2
900000858971,3
000000977321,1
000011722901,1
000000297009,1
780003070201,4
900000553836,1
000000800297,2
000000990026,1
780084470701,1
000000630038,1
000000490011,10
780005140402,4
780004211002,4
900000752156,5
000000280001,4
780003510401,2
000000630091,1
000000100151,1
900000755396,1
780004500101,3
780009400501,10
000008003479,1
780005020601,3
000000700106,3
000000971482,2
000000550110,4
000008006704,1
900000803421,1
780004501902,1
000000000928,1
000000720123G,2
900000753846,1
780004030101,3
000000210130,1
780005260502,1
000000270114,3
800000375381,2
780007410101,1
000000319011,1
780003341401,5
780009400101,5
000000998262,1
000000809103,3
780009550201,3
780007500102,2
000000820180,2
900000855216,2
000000820057,1
000000250078,4
900000801166,2
780005721501,2
000000410107,1
780008680301,3
000000110056G,2
000000830142,1
000000280128,2
000000210009,1
000000860039G,1
000000990149,1
780007290502,1
780004250102,3
000000888000,1
000000352471,2
780007060801,3
780004620102,4
000000970110,1
900000751361,4
780006311101,1
000011717701,1
000000330071,1
900000807526,1
000000610165,1
780004081402,4
780050041201,1
000008003208,1
780006290103,1
000008005825,2
000000700126,2
780005031401,2
000008003260,1
800000375453,1
780005101102,1
000000280031,1
900000750191,1
000000250151,7
000000330088,1
780051955801,5
780004150601,1
780003610502,2
000000310085,3
780004070902,1
780008021201,3
000008007060,1
780015009701,3
900000800076,2
000000900123,1
000011538502,1
000000000953,1
000000250240,6
780008230302,1
900000751727,1
780007532001,1
000000980036,2
000008003829,2
780007210102,1
780008960101,1
780015002201,2
720000045006,1
000000910094,1
000000500021,2
780015008302,1
000000270081,4
780002840101,1
000000720101,2
780005340102,2
000000240080,4
000000920064,1
000000320002,2
000000330080,2
000000830000,4
780003340901,1
780006380001,11
000000100167,2
000000970085,3
780008080201,2
900000651306,3
000000000947,2
000000440005,4
000000620078,2
900000800561,12
000000920103G,1
000000800189G,3
900000800491,2
000000830058,1
000000610018,1
900000851721,1
000000370496,1
000000710021,1
000000920105G,1
780055057001,1
900000653506,1
000000800142,1
000000840163,1
780015440102,2
000008004248,1
780004310902,1
000000800054,2
780005006501,2
000000710035,1
000000110031G,7
000000110068,1
780004731802,1
000000219102,2
900000756426,1
900000750206,3
000000440009,4
900000800401,2
780043002101,4
000000610093,1
900000857551,2
000000340008,3
780004150902,4
000000840076,3
000000980101,3
900000755626,3
000000430157,1
780008060201,1
000000700183,4
780041959301,4
800000999985,1
000000640053,3
780055055101,2
780006361201,4
000000550003,1
900000855641,1
720000075269,2
000000371951,1
900000850751,1
000000280243,2
780003010102,2
000000370104,1
000008005781,1
000000620001,1
900000801976,1
000000800200G,1
780005990202,3
000000240185,3
000000240230,2
000000829100,2
780004081102,2
000000820006G,2
780015007502,1
780009210101,1
000000650044G,3
000000110054,1
780002670201,3
780004400201,1
900000757511,2
780009030701,2
780043001002,1
000000510037,1
000000300066,4
000000220070,1
780005550102,2
000000720007,4
780003200202,4
000000310094,1
900000651851,2
000000210073,1
780004780802,3
000000710185,2
000000977332,1
780005371102,5
000008006460,1
000000200012,1
780015006401,8
900000751791,1
900000851796,2
000000360006,1
900000750696,1
780008350702,1
000000700044,3
000000410129,2
780081464301,1
000000620055,2
000000110081,2
780007030602,4
900000750226,1
780025010401,1
780005430302,2
900000752826,2
780004090102,4
780007090501,9
780005260401,2
000008007807,1
780004790202,1
000000810092,1
800000375342,1
000000530048,1
000000840066,1
900000803811,1
000000720138G,2
090000109004,1
780008914501,1
900000754216,1
000000230174,3
090000719005,1
000000971532,3
780005510102,1
780003506201,1
780051953701,1
000013200501,1
780004310101,3
780004505004,3
900000803266,3
000000230232,5
000000100073,1
000000370212,1
000000430084,1
000000510032,3
000000970071,4
780004020502,1
900000600876,1
000000220107,3
000000370143,1
000000830000G,3
000000900066,1
780002880502,2
000347530301,2
000000990074,1
780050045601,3
000000840097,1
900000800231,3
000000630194,2
780055056701,2
000000220055,1
000000850103,9
000000270047,4
780006369502,1
780007530901,4
780004731901,3
900000851381,2
780002750101,1
000000980012,2
900000600856,1
000000240237,1
780005100201,1
000000260041,2
780025000602,1
000000109117,2
000008005321,1
000000800192,1
000000910029,2
900000852011,1
000000370052,1
000000820169,1
000000971382,1
000000920082G,2
000000600061,3
000000810152,1
000000000880,1
000000000957,1
000000800208,1
780051960102,1
000000370100,2
900000857911,1
000000110622G,1
000000620057,5
900000808491,1
000000980097,2
780008930702,2
780003840501,1
780009540101,5
900000751346,3
900000803466,1
900000901301,2
000000840146,1
780041001802,1
900000850771,1
000000320131,2
900000857741,2
780004670701,2
900000858091,1
780009380502,2
000000630118,3
780007180301,3
780006311001,1
900000806101,1
900000855301,1
900000653061,1
000000440047,1
000000710137,1
000000800278G,2
000000920116,1
720000043202,1
900000806311,2
900000752726,3
000000330145,2
000347565102,2
000000920015,1
780004240801,4
000008005586,1
000000100203,2
780006321101,1
090000109023,2
780003840701,3
780003491202,1
000000830143,1
780050047002,1
000000260003,3
780009180301,1
780004630102,2
780005690002,3
800000375500,1
800000375144,1
780006310301,3
780008911102,3
780004800901,3
780015170401,2
000000820129G,1
000000310138,1
000000520020,1
900000801926,1
000000800075,1
000000977571,1
800000310114,1
780084470302,3
780009403301,1
780007170402,1
000000800125,2
000000710032,1
000000370170,2
000008000093,1
000000977441,1
000011708802,1
900000851041,1
780007510201,6
000000800050G,1
780003504501,2
780004501901,2
000000410055,2
780005880701,1
000000370137,3
000000971372,1
000000640052,1
780044001102,2
900000858276,1
000000888400,1
780003504101,3
000000110111,1
000000900065G,2
780005040401,2
780007520702,3
000000270025,2
000000820102,3
000000210171,1
